,St_01,St_02,St_03,St_04,St_05,St_06,St_07,St_08,St_09,St_10,St_11,St_12,St_13,St_14,St_15,St_16,St_17,St_18
582.9,187.29,185.79,185.78,186.62,183.75,179.13,181.75,184.71,179.38,178.97,182.39,187.84,190.72,192.34,200.65,,,
583.9,187.22,185.74,185.88,186.56,183.61,179.17,181.75,184.67,179.31,178.86,182.27,188.04,190.68,192.34,200.66,,,
584.9,187.14,185.69,186.01,186.51,183.44,179.26,181.76,184.64,179.24,178.74,182.15,188.25,190.65,192.33,200.66,,,
585.8,187.07,185.63,186.15,186.47,183.27,179.36,181.81,184.6,179.18,178.6,182.06,188.46,190.64,192.31,200.64,,,
586.8,186.99,185.57,186.28,186.43,183.13,179.47,181.88,184.55,179.14,178.45,182.01,188.65,190.65,192.28,200.63,,,
587.8,186.91,185.5,186.36,186.42,183.01,179.56,181.96,184.49,179.11,178.31,181.98,188.83,190.68,192.28,200.61,,,
588.8,186.82,185.43,186.37,186.42,182.89,179.65,182.03,184.43,179.08,178.17,181.98,189.01,190.73,192.31,200.6,,,
589.8,186.73,185.36,186.3,186.42,182.74,179.73,182.09,184.39,179.07,178.03,182,189.19,190.79,192.37,200.58,,,
590.8,186.64,185.29,186.21,186.42,182.55,179.81,182.12,184.35,179.06,177.9,182.03,189.36,190.87,192.47,200.55,,,
591.8,186.54,185.23,186.11,186.42,182.33,179.88,182.15,184.33,179.06,177.78,182.08,189.54,190.94,192.59,200.52,,,
592.8,186.44,185.19,186.02,186.42,182.11,179.94,182.18,184.31,179.04,177.68,182.15,189.72,191.01,192.72,200.48,,,
593.8,186.33,185.15,185.92,186.42,181.91,179.99,182.21,184.28,179.02,177.61,182.24,189.89,191.08,192.85,200.44,,,
594.8,186.22,185.11,185.79,186.4,181.74,180.02,182.23,184.24,179,177.55,182.34,190.05,191.16,193,200.4,,,
595.7,186.12,185.06,185.62,186.37,181.61,180.05,182.24,184.19,178.99,177.51,182.44,190.2,191.25,193.16,200.38,,,
596.7,186.01,184.99,185.43,186.32,181.48,180.07,182.21,184.15,178.97,177.48,182.53,190.34,191.36,193.33,200.37,,,
597.7,185.91,184.89,185.26,186.26,181.35,180.09,182.14,184.11,178.95,177.48,182.61,190.46,191.47,193.5,200.37,,,
598.7,185.81,184.78,185.13,186.17,181.21,180.1,182.03,184.06,178.92,177.5,182.69,190.58,191.58,193.65,200.37,,,
599.7,185.7,184.67,185.07,186.06,181.05,180.11,181.89,184.01,178.86,177.52,182.75,190.68,191.68,193.79,200.37,,,
600.7,185.56,184.57,185.06,185.93,180.91,180.11,181.74,183.95,178.78,177.56,182.81,190.77,191.78,193.91,200.37,,,
601.7,185.39,184.46,185.08,185.79,180.81,180.1,181.6,183.86,178.68,177.62,182.87,190.85,191.88,194.03,200.35,,,
602.7,185.2,184.34,185.08,185.63,180.73,180.08,181.46,183.75,178.58,177.68,182.91,190.91,191.99,194.14,200.31,,,
603.7,185.01,184.2,185.07,185.47,180.65,180.06,181.32,183.64,178.5,177.74,182.92,190.97,192.08,194.26,200.24,,,
604.7,184.81,184.04,185.06,185.33,180.56,180.02,181.17,183.52,178.43,177.8,182.92,191.02,192.17,194.38,200.14,,,
605.6,184.61,183.88,185.07,185.2,180.43,179.94,180.99,183.4,178.36,177.86,182.89,191.06,192.24,194.5,200.01,,,
606.6,184.41,183.74,185.08,185.09,180.26,179.83,180.8,183.28,178.28,177.92,182.84,191.09,192.28,194.61,199.88,,,
607.6,184.21,183.64,185.09,184.98,180.08,179.69,180.62,183.16,178.18,177.98,182.77,191.12,192.31,194.73,199.73,,,
608.6,184,183.57,185.06,184.88,179.92,179.53,180.49,183.03,178.07,178.05,182.69,191.16,192.33,194.85,199.58,,,
609.6,183.81,183.52,184.99,184.79,179.79,179.35,180.41,182.9,177.96,178.11,182.59,191.18,192.35,194.99,199.42,,,
610.6,183.64,183.48,184.87,184.71,179.67,179.15,180.36,182.76,177.89,178.18,182.47,191.18,192.37,195.14,199.26,,,
611.6,183.53,183.44,184.7,184.66,179.54,178.92,180.32,182.63,177.83,178.24,182.33,191.18,192.39,195.29,199.1,,,
612.6,183.49,183.39,184.52,184.63,179.38,178.65,180.27,182.51,177.8,178.3,182.18,191.16,192.41,195.44,198.98,,,
613.6,183.51,183.36,184.33,184.61,179.18,178.34,180.2,182.41,177.76,178.36,182.04,191.15,192.42,195.58,198.92,,,
614.5,183.57,183.35,184.16,184.6,178.97,177.99,180.12,182.33,177.7,178.43,181.91,191.14,192.45,195.72,198.95,,,
615.5,183.64,183.37,184,184.58,178.77,177.61,180.06,182.25,177.63,178.53,181.79,191.12,192.47,195.85,199.04,,,
616.5,183.72,183.4,183.84,184.53,178.59,177.21,180.03,182.18,177.54,178.64,181.68,191.1,192.49,195.98,199.16,,,
617.5,183.82,183.43,183.67,184.48,178.44,176.81,180.04,182.1,177.48,178.77,181.59,191.09,192.49,196.11,199.3,,,
618.5,183.93,183.45,183.52,184.43,178.28,176.41,180.05,182.03,177.44,178.91,181.51,191.07,192.49,196.22,199.46,,,
619.5,184.03,183.46,183.4,184.38,178.09,176.03,180.03,181.96,177.42,179.04,181.44,191.07,192.45,196.31,199.62,,,
620.5,184.14,183.48,183.3,184.34,177.85,175.67,179.99,181.89,177.42,179.18,181.37,191.1,192.38,196.39,199.8,,,
621.5,184.23,183.51,183.22,184.29,177.57,175.33,179.92,181.82,177.42,179.32,181.29,191.15,192.26,196.44,199.98,,,
622.5,184.28,183.55,183.17,184.24,177.29,175.03,179.85,181.73,177.4,179.46,181.21,191.22,192.1,196.48,200.17,,,
623.5,184.3,183.6,183.15,184.18,177.02,174.78,179.79,181.63,177.36,179.61,181.12,191.27,191.9,196.51,200.33,,,
624.4,184.28,183.65,183.16,184.11,176.76,174.58,179.76,181.51,177.32,179.75,181.03,191.29,191.68,196.53,200.47,,,
625.4,184.24,183.69,183.19,184.06,176.51,174.44,179.74,181.37,177.29,179.87,180.93,191.28,191.45,196.54,200.56,,,
626.4,184.18,183.72,183.22,184.03,176.24,174.34,179.72,181.22,177.27,179.97,180.83,191.23,191.21,196.55,200.62,,,
627.4,184.11,183.73,183.25,184.02,175.93,174.28,179.66,181.04,177.27,180.05,180.72,191.13,190.98,196.56,200.66,,,
628.4,184.04,183.73,183.3,184.02,175.59,174.25,179.57,180.86,177.27,180.1,180.61,190.97,190.75,196.55,200.7,,,
629.4,183.97,183.73,183.4,184.03,175.23,174.24,179.48,180.66,177.27,180.15,180.51,190.74,190.52,196.54,200.73,,,
630.4,183.89,183.71,183.52,184.06,174.88,174.25,179.4,180.47,177.26,180.18,180.41,190.44,190.32,196.53,200.76,,,
631.4,183.82,183.67,183.65,184.1,174.55,174.27,179.34,180.27,177.23,180.2,180.34,190.05,190.16,196.53,200.78,,,
632.4,183.73,183.63,183.77,184.15,174.22,174.28,179.3,180.08,177.2,180.22,180.3,189.57,190.05,196.54,200.79,,,
633.4,183.65,183.57,183.85,184.21,173.9,174.29,179.28,179.89,177.18,180.25,180.29,189.03,189.99,196.56,200.81,,,
634.3,183.57,183.5,183.88,184.26,173.57,174.28,179.26,179.7,177.17,180.27,180.31,188.45,189.97,196.58,200.82,,,
635.3,183.48,183.42,183.87,184.31,173.22,174.26,179.23,179.5,177.18,180.31,180.37,187.87,189.97,196.59,200.83,,,
636.3,183.41,183.34,183.82,184.34,172.87,174.21,179.19,179.3,177.2,180.37,180.45,187.29,189.99,196.59,200.83,,,
637.3,183.35,183.25,183.76,184.36,172.52,174.16,179.17,179.1,177.21,180.45,180.55,186.75,190.02,196.58,200.83,,,
638.3,183.3,183.17,183.69,184.36,172.2,174.1,179.15,178.91,177.21,180.55,180.66,186.26,190.07,196.53,200.82,,,
639.3,183.25,183.1,183.6,184.35,171.9,174.04,179.15,178.73,177.19,180.65,180.79,185.85,190.14,196.45,200.8,,,
640.3,183.2,183.03,183.47,184.32,171.63,173.96,179.15,178.58,177.16,180.78,180.92,185.52,190.23,196.35,200.78,,,
641.3,183.16,182.97,183.3,184.27,171.37,173.89,179.14,178.44,177.13,180.92,181.07,185.28,190.35,196.21,200.75,,,
642.3,183.13,182.92,183.12,184.21,171.12,173.81,179.11,178.31,177.09,181.09,181.22,185.12,190.49,196.05,200.72,,,
643.3,183.11,182.88,182.96,184.12,170.88,173.73,179.08,178.2,177.05,181.26,181.37,185.04,190.64,195.86,200.68,,,
644.2,183.1,182.85,182.84,184.01,170.65,173.66,179.03,178.1,177,181.44,181.5,185.03,190.79,195.66,200.64,,,
645.2,183.11,182.84,182.78,183.91,170.43,173.59,178.97,178.06,176.94,181.6,181.61,185.07,190.94,195.46,200.6,,,
646.2,183.12,182.85,182.76,183.8,170.23,173.53,178.89,178.06,176.87,181.76,181.69,185.16,191.09,195.27,200.56,,,
647.2,183.14,182.87,182.76,183.69,170.05,173.49,178.8,178.11,176.78,181.89,181.75,185.28,191.26,195.09,200.53,,,
648.2,183.16,182.9,182.77,183.57,169.88,173.46,178.7,178.19,176.7,182.01,181.77,185.41,191.44,194.94,200.5,,,
649.2,183.17,182.94,182.8,183.44,169.73,173.43,178.61,178.29,176.64,182.1,181.78,185.55,191.63,194.86,200.47,,,
650.2,183.18,182.97,182.85,183.28,169.58,173.4,178.54,178.38,176.6,182.17,181.78,185.66,191.81,194.87,200.44,,,
651.2,183.2,183,182.92,183.09,169.4,173.37,178.49,178.46,176.57,182.21,181.76,185.75,191.97,194.94,200.42,,,
652.2,183.22,183.03,182.99,182.89,169.22,173.34,178.46,178.53,176.55,182.23,181.73,185.81,192.12,195.07,200.39,,,
653.1,183.23,183.04,183.06,182.68,169.05,173.32,178.41,178.58,176.53,182.23,181.68,185.86,192.25,195.24,200.37,,,
654.1,183.24,183.03,183.13,182.47,168.89,173.3,178.35,178.6,176.52,182.2,181.62,185.9,192.36,195.45,200.34,,,
655.1,183.24,183,183.2,182.26,168.75,173.31,178.28,178.62,176.51,182.16,181.56,185.92,192.46,195.69,200.32,,,
656.1,183.24,182.94,183.27,182.04,168.63,173.32,178.22,178.6,176.53,182.12,181.52,185.93,192.54,195.94,200.29,,,
657.1,183.22,182.85,183.33,181.81,168.51,173.35,178.17,178.56,176.57,182.06,181.49,185.91,192.6,196.18,200.26,,,
658.1,183.2,182.75,183.39,181.57,168.41,173.37,178.15,178.5,176.63,182,181.49,185.86,192.65,196.4,200.22,,,
659.1,183.18,182.63,183.44,181.32,168.31,173.4,178.14,178.42,176.69,181.95,181.5,185.77,192.68,196.55,200.18,,,
660.1,183.16,182.51,183.49,181.08,168.24,173.44,178.14,178.33,176.75,181.89,181.53,185.66,192.69,196.63,200.14,,,
661.1,183.14,182.37,183.53,180.86,168.21,173.5,178.1,178.23,176.8,181.85,181.57,185.52,192.7,196.63,200.1,,,
662.1,183.12,182.21,183.57,180.66,168.22,173.58,178.03,178.16,176.86,181.82,181.6,185.37,192.72,196.57,200.06,,,
663,183.1,182.05,183.61,180.47,168.27,173.67,177.94,178.12,176.94,181.8,181.63,185.21,192.72,196.45,200.01,,,
664,183.07,181.91,183.66,180.26,168.35,173.75,177.85,178.1,177.06,181.8,181.64,185.05,192.73,196.27,199.97,,,
665,183.04,181.79,183.71,180.03,168.45,173.83,177.8,178.12,177.22,181.8,181.63,184.89,192.74,196.06,199.92,,,
666,183.01,181.69,183.73,179.8,168.59,173.9,177.77,178.15,177.38,181.81,181.61,184.74,192.75,195.82,199.88,,,
667,182.99,181.63,183.71,179.55,168.76,173.97,177.76,178.18,177.55,181.83,181.57,184.61,192.77,195.56,199.84,,,
668,182.98,181.59,183.67,179.31,168.95,174.03,177.75,178.22,177.71,181.86,181.53,184.53,192.8,195.3,199.8,,,
669,182.97,181.55,183.61,179.08,169.15,174.1,177.72,178.27,177.88,181.91,181.48,184.5,192.83,195.07,199.69,,,
670,182.95,181.51,183.54,178.85,169.34,174.17,177.67,178.32,178.08,181.98,181.46,184.53,192.85,194.89,199.52,,,
671,182.92,181.47,183.45,178.61,169.55,174.23,177.61,178.38,178.28,182.08,181.45,184.61,192.88,194.76,199.29,,,
671.9,182.87,181.43,183.33,178.35,169.76,174.26,177.56,178.44,178.5,182.19,181.47,184.73,192.91,194.66,199,,,
672.9,182.82,181.39,183.17,178.08,169.97,174.28,177.55,178.51,178.7,182.31,181.52,184.89,192.94,194.59,198.64,,,
673.9,182.77,181.35,182.98,177.82,170.17,174.28,177.57,178.57,178.88,182.46,181.6,185.1,192.96,194.56,198.22,,,
674.9,182.71,181.31,182.75,177.58,170.36,174.28,177.61,178.61,179.04,182.63,181.73,185.34,192.97,194.58,197.74,,,
675.9,182.66,181.23,182.51,177.37,170.52,174.27,177.63,178.65,179.18,182.81,181.91,185.6,192.97,194.63,197.2,,,
676.9,182.61,181.13,182.26,177.19,170.66,174.25,177.62,178.67,179.32,183.02,182.12,185.86,192.96,194.69,196.61,,,
677.9,182.54,180.99,182,177.01,170.77,174.21,177.58,178.69,179.45,183.26,182.36,186.12,192.96,194.77,195.98,,,
678.9,182.46,180.83,181.74,176.83,170.87,174.14,177.52,178.7,179.57,183.5,182.59,186.36,192.96,194.87,195.29,,,
679.9,182.37,180.65,181.48,176.62,170.97,174.05,177.47,178.71,179.66,183.75,182.8,186.57,192.97,,194.66,,,
680.9,182.29,180.48,181.21,176.4,171.06,173.94,177.43,178.72,179.73,183.99,182.96,186.76,192.96,,194.12,,,
681.8,182.22,180.33,180.96,176.16,171.12,173.82,177.42,178.72,179.78,184.22,183.09,186.92,192.93,,193.65,,,
682.8,182.15,180.17,180.74,175.93,171.16,173.7,177.39,178.71,179.84,184.43,183.18,187.06,192.89,,193.25,,,
683.8,182.09,180.02,180.55,175.7,171.16,173.58,177.35,178.69,179.9,184.63,183.24,187.18,192.86,,192.93,,,
684.8,182.03,179.86,180.37,175.47,171.15,173.47,177.27,178.66,179.97,184.81,183.3,187.25,192.85,,192.7,,,
685.8,181.97,179.69,180.2,175.23,171.13,173.36,177.16,178.62,180.02,184.97,183.33,187.29,192.85,,192.54,,,
686.8,181.9,179.51,180.03,174.96,171.09,173.26,177.04,178.58,180.06,185.1,183.35,187.29,192.86,,192.44,,,
687.8,181.83,179.35,179.85,174.68,171.04,173.17,176.92,178.55,180.08,185.2,183.37,187.28,192.85,,192.4,,,
688.8,181.76,179.21,179.69,174.37,170.97,173.11,176.8,178.52,180.09,185.27,183.4,187.24,192.83,,192.39,,,
689.8,181.69,179.08,179.53,174.08,170.88,173.08,176.67,178.49,180.11,185.33,183.45,187.2,192.8,,192.45,,,
690.7,181.63,178.96,179.37,173.82,170.78,173.07,176.53,178.47,180.15,185.38,183.54,187.13,192.79,,192.52,,,
691.7,181.57,178.84,179.2,173.6,170.68,173.08,176.38,178.45,180.19,185.42,183.67,187.05,192.82,,192.58,,,
692.7,181.5,178.7,179.01,173.41,170.56,173.12,176.2,178.44,180.21,185.47,183.84,186.97,192.88,,192.63,,,
693.7,181.44,178.55,178.8,173.24,170.45,173.17,176.01,178.42,180.22,185.52,184.04,186.88,192.95,,192.67,,,
694.7,181.37,178.4,178.57,173.05,170.33,173.22,175.79,178.41,180.21,185.58,184.26,186.8,193.02,,192.71,,,
695.7,181.29,178.27,178.34,172.85,170.21,173.27,175.56,178.41,180.2,185.64,184.49,186.73,193.08,,192.75,,,
696.7,181.21,178.15,178.12,172.63,170.09,173.32,175.33,178.42,180.19,185.73,184.73,186.68,193.12,,192.78,,,
697.7,181.12,178.06,177.92,172.41,169.98,173.35,175.12,178.43,180.2,185.83,184.96,186.64,193.17,,192.81,,,
698.7,181.03,177.97,177.74,172.19,169.88,173.37,174.93,178.43,180.22,185.96,185.19,186.61,193.24,,192.86,,,
699.6,180.95,177.87,177.56,171.97,169.79,173.37,174.77,178.44,180.25,186.12,185.4,186.6,193.32,,192.93,,,
700.6,180.87,177.75,177.38,171.74,169.7,173.34,174.64,178.44,180.26,186.29,185.59,186.58,193.39,,193.01,,,
701.6,180.8,177.61,177.21,171.49,169.59,173.28,174.54,178.44,180.26,186.47,185.76,186.58,193.45,,193.1,,,
702.6,180.73,177.45,177.03,171.22,169.46,173.19,174.43,178.41,180.28,186.66,185.92,186.59,193.48,,193.21,,,
703.6,180.68,177.29,176.83,170.93,169.32,173.09,174.32,178.36,180.32,186.84,186.07,186.59,193.49,,193.33,,,
704.6,180.64,177.13,176.61,170.65,169.2,172.97,174.21,178.29,180.4,187.02,186.2,186.6,193.5,,193.44,,,
705.6,180.61,176.97,176.36,170.38,169.09,172.85,174.14,178.2,180.5,187.18,186.33,186.61,193.5,,193.51,,,
706.6,180.6,176.8,176.09,170.15,168.98,172.73,174.11,178.1,180.62,187.33,186.45,186.6,193.5,,193.57,,,
707.6,180.6,176.59,175.8,169.94,168.86,172.61,174.12,177.99,180.74,187.47,186.56,186.58,193.52,,193.63,,,
708.6,180.61,176.36,175.48,169.77,168.73,172.51,174.14,177.87,180.85,187.59,186.65,186.54,193.54,,193.68,,,
709.5,180.62,176.12,175.15,169.61,168.58,172.43,174.16,177.74,180.97,187.69,186.75,186.49,193.55,,193.74,,,
710.5,180.64,175.89,174.81,169.49,168.43,172.37,174.17,177.6,181.1,187.77,186.84,186.43,193.54,,193.79,,,
711.5,180.65,175.68,174.45,169.38,168.29,172.35,174.15,177.46,181.25,187.83,186.93,186.37,193.52,,193.84,,,
712.5,180.65,175.5,174.09,169.29,168.19,172.35,174.12,177.31,181.41,187.87,187.01,186.32,193.48,,193.87,,,
713.5,180.63,175.35,173.73,169.21,168.13,172.38,174.12,177.19,181.55,187.9,187.08,186.27,193.42,,193.88,,,
714.5,180.6,175.22,173.42,169.13,168.08,172.42,174.15,177.11,181.65,187.92,187.14,186.22,193.32,,193.91,,,
715.5,180.54,175.1,173.18,169.06,168.04,172.47,174.21,177.06,181.73,187.95,187.18,186.18,193.17,,193.98,,,
716.5,180.47,175.01,173,168.97,168,172.53,174.27,177.05,181.78,187.99,187.2,186.15,192.98,,194.1,,,
717.5,180.38,174.94,172.87,168.88,167.98,172.61,174.31,177.05,181.82,188.04,187.22,186.14,192.75,,194.23,,,
718.4,180.3,174.9,172.77,168.78,167.98,172.69,174.33,177.06,181.86,188.1,187.22,186.15,192.47,,194.33,,,
719.4,180.22,174.89,172.71,168.68,168.01,172.77,174.33,177.07,181.9,188.16,187.21,186.19,192.15,,194.4,,,
720.4,180.16,174.9,172.68,168.58,168.08,172.83,174.33,177.11,181.94,188.22,187.2,186.26,191.77,,194.45,,,
721.4,180.1,174.92,172.66,168.47,168.17,172.87,174.34,177.16,181.94,188.26,187.17,186.34,191.37,,194.46,,,
722.4,180.06,174.94,172.67,168.36,168.27,172.87,174.35,177.22,181.92,188.31,187.15,186.44,190.96,,194.46,,,
723.4,180.03,174.96,172.7,168.26,168.37,172.85,174.35,177.28,181.91,188.36,187.13,186.54,,,194.45,,,
724.4,179.99,174.98,172.72,168.17,168.49,172.81,174.33,177.34,181.9,188.42,187.13,186.65,,,194.43,,,
725.4,179.97,175.01,172.7,168.11,168.61,172.76,174.29,177.38,181.91,188.49,187.13,186.77,,,194.39,,,
726.4,179.94,175.02,172.63,168.08,168.74,172.7,174.24,177.41,181.92,188.55,187.14,186.89,,,194.31,,,
727.3,179.93,175.04,172.53,168.09,168.88,172.61,174.17,177.42,181.91,188.6,187.16,187.02,,,194.18,,,
728.3,179.92,175.03,172.39,168.13,169.02,172.5,174.09,177.43,181.89,188.64,187.2,187.13,,,194.04,,,
729.3,179.91,174.99,172.22,168.18,169.16,172.37,174.01,177.44,181.84,188.68,187.25,187.24,,,193.92,,,
730.3,179.88,174.92,172.03,168.25,169.28,172.24,173.91,177.44,181.8,188.71,187.31,187.33,,,193.83,,,
731.3,179.85,174.83,171.82,168.33,169.39,172.11,173.8,177.43,181.76,188.76,187.38,187.4,,,193.76,,,
732.3,179.8,174.72,171.61,168.43,169.48,172,173.68,177.41,181.75,188.84,187.45,187.47,,,193.72,,,
733.3,179.75,174.6,171.38,168.55,169.56,171.91,173.58,177.38,181.74,188.95,187.52,187.53,,,193.7,,,
734.3,179.7,174.47,171.17,168.68,169.64,171.84,173.49,177.36,181.7,189.07,187.58,187.6,,,193.69,,,
735.3,179.66,174.32,171,168.82,169.71,171.8,173.42,177.33,181.64,189.2,187.64,187.65,,,193.67,,,
736.3,179.63,174.15,170.88,168.93,169.79,171.78,173.35,177.3,181.57,189.36,187.69,187.7,,,193.64,,,
737.2,179.61,173.96,170.81,169.01,169.84,171.78,173.28,177.26,181.51,189.55,187.73,187.74,,,,,,
738.2,179.59,173.76,170.8,169.07,169.86,171.81,173.21,177.22,181.48,189.74,187.76,187.8,,,,,,
739.2,179.57,173.56,170.83,169.1,169.84,171.87,173.12,177.17,181.48,189.93,187.78,187.86,,,,,,
740.2,179.54,173.39,170.9,169.12,169.82,171.96,173.04,177.12,181.51,190.11,187.78,187.94,,,,,,
741.2,179.52,173.24,171.01,169.13,169.8,172.07,172.97,177.08,181.53,190.24,187.78,188.01,,,,,,
742.2,179.51,173.1,171.16,169.14,169.79,172.21,172.91,177.04,181.53,190.32,187.76,188.1,,,,,,
743.2,179.52,172.97,171.34,169.12,169.81,172.36,172.87,177.01,181.51,190.32,187.75,188.19,,,,,,
744.2,179.53,172.84,171.56,169.09,169.83,172.53,172.83,176.97,181.51,190.24,187.74,188.28,,,,,,
745.2,179.53,172.72,171.81,169.05,169.85,172.7,172.79,176.94,181.53,190.07,187.72,188.36,,,,,,
746.1,179.53,172.61,172.06,169.02,169.85,172.87,172.73,176.91,181.58,189.8,187.7,188.45,,,,,,
747.1,179.54,172.53,172.32,169.01,169.85,173.03,172.66,176.88,181.66,189.41,187.69,188.55,,,,,,
748.1,179.56,172.46,172.58,169.03,169.89,173.18,172.6,176.85,181.74,188.91,187.67,188.64,,,,,,
749.1,179.59,172.4,172.83,169.06,169.99,173.33,172.57,176.83,181.8,188.32,187.66,188.72,,,,,,
750.1,179.63,172.35,173.07,169.11,170.15,173.47,172.58,176.81,181.83,187.68,187.65,188.81,,,,,,
751.1,179.67,172.31,173.28,169.16,170.35,173.6,172.62,176.79,181.85,187.01,187.64,188.89,,,,,,
752.1,179.71,172.27,173.46,169.23,170.56,173.71,172.67,176.78,181.86,186.34,187.64,188.97,,,,,,
753.1,179.74,172.23,173.61,169.33,170.77,173.81,172.74,176.76,181.9,185.68,187.64,189.04,,,,,,
754.1,179.75,172.19,173.71,169.45,170.96,173.87,172.8,176.75,181.94,185.06,187.64,189.12,,,,,,
755,179.75,172.14,173.78,169.58,171.15,173.91,172.86,176.73,181.98,184.49,187.64,189.2,,,,,,
756,179.73,172.09,173.81,169.7,171.36,173.93,172.92,176.72,182.01,183.96,187.64,189.28,,,,,,
757,179.7,172.04,173.81,169.8,171.57,173.94,172.99,176.7,182.01,183.49,187.65,189.36,,,,,,
758,179.64,171.98,173.79,169.87,171.79,173.95,173.08,176.69,182,183.1,187.64,189.43,,,,,,
759,179.55,171.93,173.74,169.92,171.98,173.95,173.16,176.69,181.96,182.77,187.63,189.5,,,,,,
760,179.43,171.87,173.68,169.96,172.13,173.95,173.23,176.68,181.92,182.51,187.62,189.56,,,,,,
761,179.31,171.82,173.6,169.99,172.22,173.93,173.27,176.68,181.88,182.29,187.61,189.63,,,,,,
762,179.18,171.78,173.5,170.01,172.27,173.91,173.28,176.67,181.83,182.11,187.59,189.69,,,,,,
763,179.06,171.73,173.41,170.02,172.31,173.88,173.29,176.66,181.79,181.95,187.57,189.74,,,,,,
763.9,178.94,171.71,173.33,170,172.33,173.85,173.28,176.65,181.72,181.81,187.53,189.79,,,,,,
764.9,178.82,171.72,173.26,169.97,172.36,173.86,173.26,176.65,181.63,181.69,187.49,189.84,,,,,,
765.9,178.71,171.78,173.2,169.92,172.36,173.88,173.23,176.65,181.54,181.58,187.44,189.89,,,,,,
766.9,178.61,171.87,173.15,169.9,172.34,173.92,173.18,176.65,181.44,181.48,187.39,189.94,,,,,,
767.9,178.53,172.01,173.09,169.91,172.29,173.95,173.11,176.65,181.32,181.41,187.32,189.99,,,,,,
768.9,178.47,172.18,173.03,169.97,172.24,173.99,173.03,176.64,181.2,181.37,187.22,190.06,,,,,,
769.9,178.43,172.39,172.97,170.06,172.18,174.02,172.95,176.63,181.09,181.35,187.1,190.13,,,,,,
770.9,178.41,172.64,172.9,170.18,172.13,174.07,172.89,176.61,180.98,181.35,186.95,190.21,,,,,,
771.9,178.4,172.91,172.86,170.32,172.1,174.12,172.85,176.58,180.89,181.36,186.79,190.29,,,,,,
772.8,178.37,173.21,172.86,170.47,172.09,174.19,172.82,176.55,180.78,181.37,186.62,190.38,,,,,,
773.8,178.34,173.52,172.89,170.63,172.1,174.26,172.77,176.52,180.65,181.4,186.45,190.48,,,,,,
774.8,178.32,173.83,172.94,170.8,172.11,174.33,172.7,176.49,180.52,181.43,186.27,190.59,,,,,,
775.8,178.29,174.14,173.01,170.97,172.12,174.38,172.63,176.46,180.37,181.46,186.08,190.69,,,,,,
776.8,178.27,174.42,173.08,171.14,172.13,174.42,172.58,176.42,180.23,181.49,185.87,190.8,,,,,,
777.8,178.27,174.67,173.17,171.3,172.13,174.46,172.55,176.37,180.11,181.51,185.67,190.9,,,,,,
778.8,178.26,174.87,173.28,171.43,172.15,174.5,172.54,176.33,180,181.49,185.49,191,,,,,,
779.8,178.26,175,173.4,171.52,172.18,174.55,172.55,176.28,179.9,181.44,185.37,191.09,,,,,,
780.8,178.26,175.07,173.52,171.59,172.23,174.6,172.56,176.25,179.79,181.36,185.3,191.18,,,,,,
781.7,178.26,175.07,173.64,171.62,172.28,174.65,172.56,176.24,179.68,181.26,185.26,191.26,,,,,,
782.7,178.27,175.04,173.74,171.63,172.34,174.7,172.52,176.24,179.57,181.14,185.26,191.34,,,,,,
783.7,178.29,174.96,173.81,171.62,172.37,174.73,172.47,176.24,179.48,181,185.26,191.41,,,,,,
784.7,178.31,174.85,173.86,171.61,172.38,174.75,172.44,176.25,179.42,180.84,185.28,191.47,,,,,,
