timestamp,humidity,temp,time
"1705737056","45","17.2","2024-01-20 08:50:56"
"1705740752","44","17.2","2024-01-20 09:52:32"
"1705744448","44","16.6","2024-01-20 10:54:08"
"1705748048","44","16.4","2024-01-20 11:54:08"
"1705751888","42","16.5","2024-01-20 12:58:08"
"1705755488","45","16.2","2024-01-20 13:58:08"
"1705759376","43","15.7","2024-01-20 15:02:56"
"1705763312","44","16","2024-01-20 16:08:32"
"1705766384","45","16.4","2024-01-20 16:59:44"
"1705770176","45","16.4","2024-01-20 18:02:56"
"1705774160","53","16.5","2024-01-20 19:09:20"
"1705777472","50","16.6","2024-01-20 20:04:32"
"1705781168","48","16.3","2024-01-20 21:06:08"
"1705785056","48","16.2","2024-01-20 22:10:56"
"1705788416","48","16.2","2024-01-20 23:06:56"
"1705792112","48","16.2","2024-01-21 00:08:32"
"1705795808","48","16.3","2024-01-21 01:10:08"
"1705799504","46","16.3","2024-01-21 02:11:44"
"1705803585","46","16","2024-01-21 03:19:45"
"1705807616","46","15.8","2024-01-21 04:26:56"
"1705810449","46","15.7","2024-01-21 05:14:09"
"1705814145","46","15.6","2024-01-21 06:15:45"
"1705817841","46","15.6","2024-01-21 07:17:21"
"1705821585","45","15.4","2024-01-21 08:19:45"
"1705825281","45","15.3","2024-01-21 09:21:21"
"1705829121","46","16","2024-01-21 10:25:21"
"1705832577","46","16.3","2024-01-21 11:22:57"
"1705836513","45","16.6","2024-01-21 12:28:33"
"1705840257","46","16.8","2024-01-21 13:30:57"
"1705843713","45","16.9","2024-01-21 14:28:33"
"1705847601","44","16.9","2024-01-21 15:33:21"
"1705851345","44","16.8","2024-01-21 16:35:45"
"1705854705","43","16.7","2024-01-21 17:31:45"
"1705858593","43","16.5","2024-01-21 18:36:33"
"1705862193","43","16.3","2024-01-21 19:36:33"
"1705865745","43","16.2","2024-01-21 20:35:45"
"1705869969","43","16.2","2024-01-21 21:46:09"
"1705873905","45","16.3","2024-01-21 22:51:45"
"1705876833","46","16.6","2024-01-21 23:40:33"
"1705880529","47","16.9","2024-01-22 00:42:09"
"1705884465","47","16.9","2024-01-22 01:47:45"
"1705887681","46","17.1","2024-01-22 02:41:21"
"1705891521","46","17.1","2024-01-22 03:45:21"
"1705895169","47","17.2","2024-01-22 04:46:09"
"1705898673","46","17.1","2024-01-22 05:44:33"
"1705902273","46","17.2","2024-01-22 06:44:33"
"1705905921","46","16.8","2024-01-22 07:45:21"
"1705909617","46","16.6","2024-01-22 08:46:57"
"1705913553","46","16.4","2024-01-22 09:52:33"
"1705917345","45","16.3","2024-01-22 10:55:45"
"1705920513","46","16.4","2024-01-22 11:48:33"
"1705924593","46","16.7","2024-01-22 12:56:33"
"1705928481","46","16.8","2024-01-22 14:01:21"
"1705931505","46","16.8","2024-01-22 14:51:45"
"1705935297","46","16.8","2024-01-22 15:54:57"
"1705939185","45","16.8","2024-01-22 16:59:45"
"1705942593","51","16.8","2024-01-22 17:56:33"
"1705946481","48","16.7","2024-01-22 19:01:21"
"1705950177","47","16.6","2024-01-22 20:02:57"
"1705953777","46","16.4","2024-01-22 21:02:57"
"1705957665","46","16.2","2024-01-22 22:07:45"
"1705961409","47","16.4","2024-01-22 23:10:09"
"1705964721","47","16.8","2024-01-23 00:05:21"
"1705968706","48","17.1","2024-01-23 01:11:46"
"1705972546","47","17.2","2024-01-23 02:15:46"
"1705975858","47","17.3","2024-01-23 03:10:58"
"1705979650","47","17.4","2024-01-23 04:14:10"
"1705983538","47","17.5","2024-01-23 05:18:58"
"1705986946","47","17.4","2024-01-23 06:15:46"
"1705990882","48","17.3","2024-01-23 07:21:22"
"1705994818","48","17.1","2024-01-23 08:26:58"
"1705998082","47","16.8","2024-01-23 09:21:22"
"1706001874","47","16.8","2024-01-23 10:24:34"
"1706005618","47","16.7","2024-01-23 11:26:58"
"1706009170","46","16.7","2024-01-23 12:26:10"
"1706012962","46","16.6","2024-01-23 13:29:22"
"1706016706","46","16.6","2024-01-23 14:31:46"
"1706020114","46","16.6","2024-01-23 15:28:34"
"1706023858","46","16.6","2024-01-23 16:30:58"
"1706027890","47","17.2","2024-01-23 17:38:10"
"1706031202","46","17.7","2024-01-23 18:33:22"
"1706035042","46","18.2","2024-01-23 19:37:22"
"1706038834","46","17.6","2024-01-23 20:40:34"
"1706042002","46","17.2","2024-01-23 21:33:22"
"1706045890","46","16.9","2024-01-23 22:38:10"
"1706049586","48","16.9","2024-01-23 23:39:46"
"1706052994","48","17","2024-01-24 00:36:34"
"1706056690","48","17","2024-01-24 01:38:10"
"1706060482","47","17.2","2024-01-24 02:41:22"
"1706064226","48","17.3","2024-01-24 03:43:46"
"1706068210","48","17.4","2024-01-24 04:50:10"
"1706071906","47","17.4","2024-01-24 05:51:46"
"1706075410","48","17.4","2024-01-24 06:50:10"
"1706079106","47","17.1","2024-01-24 07:51:46"
"1706082706","47","16.8","2024-01-24 08:51:46"
"1706086354","48","16.8","2024-01-24 09:52:34"
"1706090098","48","16.8","2024-01-24 10:54:58"
"1706093986","47","16.8","2024-01-24 11:59:46"
